Amolika,Priceless
Ayushi,One with a long life
Pankaj,Lotus
Jotika,Light
Capriole ,"v. i.) A leap that a horse makes with all fours, upwards only, without advancing, but with a kick or jerk of the hind legs when at the height of the leap.",,,,,,
Capriole ,"v. i.) A leap or caper, as in dancing.",,,,,,
Capriole ,v. i.) To perform a capriole.,,,,,,
Capriped ,a.) Having feet like those of a goat.,,,,,,
Caproate ,n.) A salt of caproic acid.,,,,,,
Caproic ,a.) See under Capric.,,,,,,
Caprylate ,n.) A salt of caprylic acid.,,,,,,
Caprylic ,a.) See under Capric.,,,,,,
Capsaicin ,"n.) A colorless crystalline substance extracted from the Capsicum annuum, and giving off vapors of intense acridity.",,,,,,
Capsheaf ,n.) The top sheaf of a stack of grain: ,fig.) the crowning or finishing part of a thing.,,,,,
Capsicin ,n.) A red liquid or soft resin extracted from various species of capsicum.,,,,,,
Capsicine ,n.) A volatile alkaloid extracted from Capsicum annuum or from capsicin.,,,,,,
Capsicum ,"n.) A genus of plants of many species, producing capsules or dry berries of various forms, which have an exceedingly pungent, biting taste, and when ground form the red or Cayenne pepper of commerce.",,,,,,
Capsized ,imp. & p. p.) of Capsize,,,,,,
Capsizing ,p. pr. & vb. n.) of Capsize,,,,,,
Capsize ,"v. t. & i.) To upset or overturn, as a vessel or other body.",,,,,,
Capsize ,n.) An upset or overturn.,,,,,,
Capsquare ,"n.) A metal covering plate which passes over the trunnions of a cannon, and holds it in place.",,,,,,
Capstan ,"n.) A vertical cleated drum or cylinder, revolving on an upright spindle, and surmounted by a drumhead with sockets for bars or levers. It is much used, especially on shipboard, for moving or raising heavy weights or exerting great power by traction upon a rope or cable, passing around the drum. It is operated either by steam power or by a number of men walking around the capstan, each pushing on the end of a lever fixed in its socket.",,,,,,
Capstone ,n.) A fossil echinus of the genus Cannulus; -- so called from its supposed resemblance to a cap.,,,,,,
Capsular ,a.) Alt. of Capsulary,,,,,,
Capsulary ,a.) Of or pertaining to a capsule; having the nature of a capsule; hollow and fibrous.,,,,,,
Capsulate ,a.) Alt. of Capsulated,,,,,,
Capsulated ,"a.) Inclosed in a capsule, or as in a chest or box.",,,,,,
Capsule ,"n.) a dry fruit or pod which is made up of several parts or carpels, and opens to discharge the seeds, as, the capsule of the poppy, the flax, the lily, etc.",,,,,,
Capsule ,"n.) A small saucer of clay for roasting or melting samples of ores, etc.; a scorifier.",,,,,,
Capsule ,"n.) a small, shallow, evaporating dish, usually of porcelain.",,,,,,
Capsule ,n.) A small cylindrical or spherical gelatinous envelope in which nauseous or acrid doses are inclosed to be swallowed.,,,,,,
Capsule ,"n.) A membranous sac containing fluid, or investing an organ or joint; as, the capsule of the lens of the eye. Also, a capsulelike organ.",,,,,,
Capsule ,n.) A metallic seal or cover for closing a bottle.,,,,,,
Capsule ,"n.) A small cup or shell, as of metal, for a percussion cap, cartridge, etc.",,,,,,
Captain ,"n.) A head, or chief officer",,,,,,
Captain ,"n.) The military officer who commands a company, troop, or battery, or who has the rank entitling him to do so though he may be employed on other service.",,,,,,
Captain ,"n.) An officer in the United States navy, next above a commander and below a commodore, and ranking with a colonel in the army.",,,,,,
Captain ,"n.) By courtesy, an officer actually commanding a vessel, although not having the rank of captain.",,,,,,
Captain ,n.) The master or commanding officer of a merchant vessel.,,,,,,
Captain ,"n.) One in charge of a portion of a ship's company; as, a captain of a top, captain of a gun, etc.",,,,,,
Captain ,n.) The foreman of a body of workmen.,,,,,,
Captain ,"n.) A person having authority over others acting in concert; as, the captain of a boat's crew; the captain of a football team.",,,,,,
Captain ,n.) A military leader; a warrior.,,,,,,
Captain ,v. t.) To act as captain of; to lead.,,,,,,
Captain ,a.) Chief; superior.,,,,,,
Captaincy ,"n.) The rank, post, or commission of a captain.",,,,,,
Captainry ,"n.) Power, or command, over a certain district; chieftainship.",,,,,,
Captainship ,"n.) The condition, rank, post, or authority of a captain or chief commander.",,,,,,
Captainship ,"n.) Military skill; as, to show good captainship.",,,,,,
Captation ,"n.) A courting of favor or applause, by flattery or address; a captivating quality; an attraction.",,,,,,
Caption ,n.) A caviling; a sophism.,,,,,,
Caption ,n.) The act of taking or arresting a person by judicial process.,,,,,,
Caption ,"n.) That part of a legal instrument, as a commission, indictment, etc., which shows where, when, and by what authority, it was taken, found, or executed.",,,,,,
Caption ,"n.) The heading of a chapter, section, or page.",,,,,,
Captious ,a.) Apt to catch at faults; disposed to find fault or to cavil; eager to object; difficult to please.,,,,,,
Captious ,"a.) Fitted to harass, perplex, or insnare; insidious; troublesome.",,,,,,
Captiously ,adv.) In a captious manner.,,,,,,
Captiousness ,n.) Captious disposition or manner.,,,,,,
Captivated ,imp. & p. p.) of Captivate,,,,,,
Captivating ,p. pr. & vb. n.) of Captivate,,,,,,
Captivate ,v. t.) To take prisoner; to capture; to subdue.,,,,,,
Captivate ,"v. t.) To acquire ascendancy over by reason of some art or attraction; to fascinate; to charm; as, Cleopatra captivated Antony; the orator captivated all hearts.",,,,,,
Captivate ,p. a.) Taken prisoner; made captive; insnared; charmed.,,,,,,
Captivating ,"a.) Having power to captivate or charm; fascinating; as, captivating smiles.",,,,,,
Captivation ,n.) The act of captivating.,,,,,,
Captive ,"n.) A prisoner taken by force or stratagem, esp., by an enemy, in war; one kept in bondage or in the power of another.",,,,,,
Captive ,"n.) One charmed or subdued by beaty, excellence, or affection; one who is captivated.",,,,,,
Captive ,"a.) Made prisoner, especially in war; held in bondage or in confinement.",,,,,,
Captive ,a.) Subdued by love; charmed; captivated.,,,,,,
Captive ,"a.) Of or pertaining to bondage or confinement; serving to confine; as, captive chains; captive hours.",,,,,,
Captived ,imp. & p. p.) of Captive,,,,,,
Captiving ,p. pr. & vb. n.) of Captive,,,,,,
Captive ,v. t.) To take prisoner; to capture.,,,,,,
Captivity ,n.) The state of being a captive or a prisoner.,,,,,,
Captivity ,n.) A state of being under control; subjection of the will or affections; bondage.,,,,,,
Captor ,"n.) One who captures any person or thing, as a prisoner or a prize.",,,,,,
Capture ,"n.) The act of seizing by force, or getting possession of by superior power or by stratagem; as, the capture of an enemy, a vessel, or a criminal.",,,,,,
Capture ,"n.) The securing of an object of strife or desire, as by the power of some attraction.",,,,,,
Capture ,"n.) The thing taken by force, surprise, or stratagem; a prize; prey.",,,,,,
Captured ,imp. & p. p.) of Capture,,,,,,
Capturing ,p. pr. & vb. n.) of Capture,,,,,,
Capture ,"v. t.) To seize or take possession of by force, surprise, or stratagem; to overcome and hold; to secure by effort.",,,,,,
Capuccio ,n.) A capoch or hood.,,,,,,
Capuched ,"a.) Cover with, or as with, a hood.",,,,,,
Capuchin ,"n.) A Franciscan monk of the austere branch established in 1526 by Matteo di Baschi, distinguished by wearing the long pointed cowl or capoch of St. Francis.",,,,,,
Capuchin ,"n.) A garment for women, consisting of a cloak and hood, resembling, or supposed to resemble, that of capuchin monks.",,,,,,
Capuchin ,n.) A long-tailed South American monkey ,"Cabus capucinus), having the forehead naked and wrinkled, with the hair on the crown reflexed and resembling a monk's cowl, the rest being of a grayish white; -- called also capucine monkey, weeper, sajou, sapajou, and sai.",,,,,
Capuchin ,"n.) Other species of Cabus, as C. fatuellus ","the brown or horned capucine.), C. albifrons ","the cararara), and C. apella.",,,,
Capuchin ,n.) A variety of the domestic pigeon having a hoodlike tuft of feathers on the head and sides of the neck.,,,,,,
Capucine ,"n.) See Capuchin, 3.",,,,,,
Capulet ,n.) Same as Capellet.,,,,,,
Capulin ,n.) The Mexican cherry ,Prunus Capollin).,,,,,
Capita ,pl. ) of Caput,,,,,,
Caput ,"n.) The head; also, a knoblike protuberance or capitulum.",,,,,,
Caput ,n.) The top or superior part of a thing.,,,,,,
Caput ,n.) The council or ruling body of the University of Cambridge prior to the constitution of 1856.,,,,,,
Capybara ,n.) A large South American rodent ,"Hydrochaerus capybara) Living on the margins of lakes and rivers. It is the largest extant rodent, being about three feet long, and half that in height. It somewhat resembles the Guinea pig, to which it is related; -- called also cabiai and water hog.",,,,,
Car ,"n.) A small vehicle moved on wheels; usually, one having but two wheels and drawn by one horse; a cart.",,,,,,
Car ,n.) A vehicle adapted to the rails of a railroad.,,,,,,
Car ,"n.) A chariot of war or of triumph; a vehicle of splendor, dignity, or solemnity.",,,,,,
Car ,"n.) The stars also called Charles's Wain, the Great Bear, or the Dipper.",,,,,,
Car ,n.) The cage of a lift or elevator.,,,,,,
Circle ,v. i.) To move circularly; to form a circle; to circulate.,,,,,,
Circled ,a.) Having the form of a circle; round.,,,,,,
Circler ,"n.) A mean or inferior poet, perhaps from his habit of wandering around as a stroller; an itinerant poet. Also, a name given to the cyclic poets. See under Cyclic, a.",,,,,,
Circlet ,"n.) A little circle; esp., an ornament for the person, having the form of a circle; that which encircles, as a ring, a bracelet, or a headband.",,,,,,
Circlet ,n.) A round body; an orb.,,,,,,
Circlet ,n.) A circular piece of wood put under a dish at table.,,,,,,
Circocele ,n.) See Cirsocele.,,,,,,
Circuit ,"n.) The act of moving or revolving around, or as in a circle or orbit; a revolution; as, the periodical circuit of the earth round the sun.",,,,,,
Circuit ,"n.) The circumference of, or distance round, any space; the measure of a line round an area.",,,,,,
Circuit ,"n.) That which encircles anything, as a ring or crown.",,,,,,
Circuit ,"n.) The space inclosed within a circle, or within limits.",,,,,,
Circuit ,"n.) A regular or appointed journeying from place to place in the exercise of one's calling, as of a judge, or a preacher.",,,,,,
Circuit ,"n.) A certain division of a state or country, established by law for a judge or judges to visit, for the administration of justice.",,,,,,
Circuit ,n.) A district in which an itinerant preacher labors.,,,,,,
Circuit ,n.) Circumlocution.,,,,,,
Circuit ,v. i.) To move in a circle; to go round; to circulate.,,,,,,
Circuit ,v. t.) To travel around.,,,,,,
Circuiteer ,n.) A circuiter.,,,,,,
Circuiter ,"n.) One who travels a circuit, as a circuit judge.",,,,,,
Circuition ,n.) The act of going round; circumlocution.,,,,,,
Circuitous ,"a.) Going round in a circuit; roundabout; indirect; as, a circuitous road; a circuitous manner of accomplishing an end.",,,,,,
Circuity ,n.) A going round in a circle; a course not direct; a roundabout way of proceeding.,,,,,,
Circulable ,a.) That may be circulated.,,,,,,
Circular ,"a.) In the form of, or bounded by, a circle; round.",,,,,,
Circular ,"a.) repeating itself; ending in itself; reverting to the point of beginning; hence, illogical; inconclusive; as, circular reasoning.",,,,,,
Circular ,"a.) Adhering to a fixed circle of legends; cyclic; hence, mean; inferior. See Cyclic poets, under Cyclic.",,,,,,
Circular ,"a.) Addressed to a circle, or to a number of persons having a common interest; circulated, or intended for circulation; as, a circular letter.",,,,,,
Circular ,a.) Perfect; complete.,,,,,,
Circular ,"a.) A circular letter, or paper, usually printed, copies of which are addressed or given to various persons; as, a business circular.",,,,,,
Circular ,"a.) A sleeveless cloak, cut in circular form.",,,,,,
Circularity ,n.) The quality or state of being circular; a circular form.,,,,,,
Circularly ,adv.) In a circular manner.,,,,,,
Circulary ,a.) Circular; illogical.,,,,,,
Ciorculated ,imp. & p. p.) of Circulate,,,,,,
Circulating ,P. pr. & vb. n.) of Circulate,,,,,,
Circulate ,"v. i.) To move in a circle or circuitously; to move round and return to the same point; as, the blood circulates in the body.",,,,,,
Circulate ,"v. i.) To pass from place to place, from person to person, or from hand to hand; to be diffused; as, money circulates; a story circulates.",,,,,,
Circulate ,"v. t.) To cause to pass from place to place, or from person to person; to spread; as, to circulate a report; to circulate bills of credit.",,,,,,
Circulation ,"n.) The act of moving in a circle, or in a course which brings the moving body to the place where its motion began.",,,,,,
Circulation ,n.) The act of passing from place to place or person to person; free diffusion; transmission.,,,,,,
Circulation ,"n.) Currency; circulating coin; notes, bills, etc., current for coin.",,,,,,
Circulation ,"n.) The extent to which anything circulates or is circulated; the measure of diffusion; as, the circulation of a newspaper.",,,,,,
Circulation ,"n.) The movement of the blood in the blood-vascular system, by which it is brought into close relations with almost every living elementary constituent. Also, the movement of the sap in the vessels and tissues of plants.",,,,,,
Circulative ,a.) Promoting circulation; circulating.,,,,,,
Circulator ,"n.) One who, or that which, circulates.",,,,,,
Circulatorious ,a.) Travelling from house to house or from town to town; itinerant.,,,,,,
Circulatory ,"a.) Circular; as, a circulatory letter.",,,,,,
Circulatory ,"a.) Circulating, or going round.",,,,,,
Circulatory ,"a.) Subserving the purposes of circulation; as, circulatory organs; of or pertaining to the organs of circulation; as, circulatory diseases.",,,,,,
Circulatory ,"n.) A chemical vessel consisting of two portions unequally exposed to the heat of the fire, and with connecting pipes or passages, through which the fluid rises from the overheated portion, and descends from the relatively colder, maintaining a circulation.",,,,,,
Circulet ,n.) A circlet.,,,,,,
